city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,never,157,0.0
city_100,0.887,Male,No relevent experience,Full time course,Graduate,Other,14,Unknown,Unknown,never,35,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,250,0.0
city_94,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Public Sector,never,55,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,12,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,18,0.0
city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,98,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,167,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,2,45,0.0
city_26,0.698,Male,Has relevent experience,no_enrollment,High School,Unknown,12,100-500,Pvt Ltd,1,2,0.0
city_99,0.915,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Unknown,1,22,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,290,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,1,Unknown,Unknown,1,106,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,90,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,22,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Public Sector,3,107,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Pvt Ltd,3,3,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,57,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,10,Unknown,Unknown,never,106,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Pvt Ltd,>4,7,0.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Public Sector,1,30,0.0
city_28,0.939,Unknown,Has relevent experience,no_enrollment,Masters,No Major,4,<10,Pvt Ltd,1,38,0.0
city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,Early Stage Startup,1,38,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,11,0.0
city_30,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Pvt Ltd,1,30,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,100,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,3,0.0
city_36,0.893,Male,Has relevent experience,Part time course,High School,Unknown,16,10/49,Pvt Ltd,4,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,7,1000-4999,Pvt Ltd,3,21,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,18,0.0
city_100,0.887,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,3,0.0
city_102,0.804,Unknown,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,107,0.0
city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,8,Unknown,Unknown,3,17,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,180,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,50-99,Early Stage Startup,2,25,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,110,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,9,0.0
city_90,0.698,Unknown,Has relevent experience,no_enrollment,Phd,Humanities,8,<10,Early Stage Startup,never,210,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,204,1.0
city_102,0.804,Male,No relevent experience,Full time course,Masters,STEM,1,50-99,Public Sector,1,45,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,51,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,0.0
city_114,0.926,Unknown,Has relevent experience,no_enrollment,High School,Unknown,7,<10,Pvt Ltd,4,19,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,Unknown,Unknown,>4,314,1.0
city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,19,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,22,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Unknown,2,61,0.0
city_41,0.8270000000000001,Female,No relevent experience,no_enrollment,Graduate,STEM,18,Unknown,Unknown,>4,12,0.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10/49,Funded Startup,1,61,1.0
city_160,0.92,Unknown,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,2,11,1.0
city_67,0.855,Unknown,Has relevent experience,Full time course,High School,Unknown,3,50-99,Pvt Ltd,1,163,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Unknown,1,30,0.0
city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,7,Unknown,Unknown,4,148,1.0
city_74,0.579,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,3,26,1.0
city_89,0.925,Unknown,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Pvt Ltd,never,72,0.0
city_80,0.847,Unknown,No relevent experience,Full time course,Primary School,Unknown,19,10/49,Pvt Ltd,1,15,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,8,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,25,0.0
city_50,0.8959999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,12,0.0
city_105,0.794,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,84,0.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,100,0.0
city_99,0.915,Unknown,No relevent experience,Full time course,Graduate,Unknown,5,Unknown,Unknown,1,18,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,126,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,110,0.0
city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,24,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,No Major,7,10/49,NGO,>4,23,0.0
city_19,0.682,Unknown,No relevent experience,Full time course,Graduate,STEM,3,10/49,NGO,1,28,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,122,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Unknown,>4,11,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,45,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,7,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,17,0.0
city_150,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,Unknown,Unknown,4,20,0.0
city_102,0.804,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,35,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Funded Startup,1,22,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,Other,12,50-99,Pvt Ltd,>4,25,1.0
city_65,0.802,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,1,102,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,1,184,1.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,51,0.0
city_26,0.698,Unknown,No relevent experience,Full time course,Graduate,STEM,4,<10,Public Sector,never,272,0.0
city_19,0.682,Male,No relevent experience,Part time course,Graduate,STEM,6,100-500,Public Sector,1,110,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,>4,18,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Unknown,>20,5000-9999,Pvt Ltd,1,6,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,29,0.0
city_37,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,1,29,0.0
city_10,0.895,Male,No relevent experience,Full time course,Graduate,STEM,7,<10,Funded Startup,4,22,0.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,never,34,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,198,1.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,26,0.0
city_11,0.55,Unknown,Has relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,1,268,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,8,0.0
city_160,0.92,Other,Has relevent experience,Full time course,Masters,STEM,6,10/49,Pvt Ltd,1,21,0.0
city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,116,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,52,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,2,30,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,8,0.0
city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,1,84,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,3,18,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,3,59,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,112,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,49,1.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Primary School,Unknown,10,Unknown,Unknown,>4,23,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,70,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,9,0.0
city_42,0.563,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,100,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,5,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,19,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,2,20,0.0
city_99,0.915,Female,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,19,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,30,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,20,0.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,1,26,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,1,<10,Pvt Ltd,1,64,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,61,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Unknown,Unknown,1,9,0.0
city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,78,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,87,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,17,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,76,0.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,3,24,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,18,Unknown,Unknown,never,72,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,4,40,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,51,0.0
city_134,0.698,Unknown,No relevent experience,Part time course,Graduate,Unknown,9,Unknown,Unknown,2,250,0.0
city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,66,0.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Early Stage Startup,1,32,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,160,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,100-500,NGO,1,7,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,25,1.0
city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,3,78,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,never,62,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,1,37,0.0
city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,1,Unknown,Public Sector,1,46,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,17,0.0
city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,2,14,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,154,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,20,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,Masters,STEM,3,Unknown,Pvt Ltd,never,30,0.0
city_7,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,54,0.0
city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,96,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,13,0.0
city_152,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Funded Startup,>4,106,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,316,1.0
city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,1,11,0.0
city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,92,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,40,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,4,0.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,1,86,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Unknown,1,65,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,1,12,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,52,0.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,3,48,0.0
city_74,0.579,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Public Sector,3,10,0.0
city_16,0.91,Unknown,No relevent experience,Full time course,High School,Unknown,7,Unknown,Pvt Ltd,never,33,0.0
city_57,0.866,Unknown,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,2,44,0.0
city_33,0.4479999999999999,Unknown,No relevent experience,Part time course,Masters,Other,2,<10,NGO,1,23,1.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,<1,<10,NGO,>4,18,1.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,2,100,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10/49,Unknown,1,126,1.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,Unknown,17,500-999,Pvt Ltd,1,45,1.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,127,0.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,8,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,24,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,High School,Unknown,9,50-99,Pvt Ltd,>4,6,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,>20,Unknown,Unknown,>4,42,1.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,22,0.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,39,0.0
city_102,0.804,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,never,11,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,1,Unknown,Unknown,1,39,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,NGO,4,157,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,never,9,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,46,1.0
city_165,0.903,Female,Has relevent experience,no_enrollment,Masters,Arts,7,500-999,Unknown,1,96,1.0
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,Other,1,Unknown,Unknown,1,78,1.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,82,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,11,500-999,Pvt Ltd,3,34,0.0
city_45,0.89,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,2,86,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,4,22,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,4,73,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,100,0.0
city_144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,6,1.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Unknown,4,50-99,Early Stage Startup,3,84,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,50-99,Funded Startup,1,7,1.0
city_67,0.855,Unknown,No relevent experience,no_enrollment,Masters,Humanities,14,100-500,Pvt Ltd,2,84,1.0
city_21,0.624,Unknown,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,55,0.0
city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,7,1.0
city_65,0.802,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,4,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Business Degree,3,10000+,Unknown,1,157,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,61,0.0
